Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
07-Mar-21,2021-03-07,Recovered,14303,0,58,0,17,50,45,120,3,0,260,60,459,172,34,101,38,351,4039,1,14,347,6013,6,5,1,1,90,22,693,124,1,521,207,0,191,22,237,0
08-Mar-21,2021-03-08,Recovered,16606,2,61,0,17,43,63,220,0,0,309,110,482,177,73,90,44,478,3030,2,2,394,9068,4,2,2,1,88,19,692,51,0,532,189,1,113,26,221,0
09-Mar-21,2021-03-09,Recovered,20643,1,89,0,15,33,52,281,0,0,234,41,453,152,36,87,40,366,4386,3,12,382,12182,1,2,3,1,82,19,505,99,1,510,178,0,101,98,198,0
10-Mar-21,2021-03-10,Recovered,18154,2,93,0,18,38,48,126,0,0,279,57,484,180,129,54,36,331,4192,7,14,309,9913,2,1,0,8,72,23,496,119,4,532,176,0,110,45,256,0
11-Mar-21,2021-03-11,Recovered,15092,0,78,0,26,24,65,183,0,0,286,39,451,202,29,77,40,406,3753,0,19,347,7193,3,1,1,0,86,25,620,93,0,543,116,13,89,26,258,0
12-Mar-21,2021-03-12,Recovered,19972,1,140,0,18,27,58,402,1,0,356,40,495,253,44,80,59,545,3377,17,6,360,11344,7,1,0,3,91,20,991,137,0,527,163,0,88,68,253,0
13-Mar-21,2021-03-13,Recovered,16508,3,132,1,22,28,47,344,0,0,302,70,579,275,30,102,37,992,3256,0,14,496,7467,4,0,0,0,70,26,1024,114,8,512,168,10,0,106,269,0
14-Mar-21,2021-03-14,Recovered,17590,0,164,0,17,44,64,235,0,0,350,83,586,296,60,66,28,609,3238,0,6,513,8861,3,2,0,0,91,15,838,125,1,547,152,0,297,24,275,0
15-Mar-21,2021-03-15,Recovered,20186,2,103,2,26,35,70,546,2,0,306,62,594,300,74,77,59,429,3463,2,16,510,10671,2,0,1,0,70,17,1399,132,5,553,166,0,162,86,244,0
16-Mar-21,2021-03-16,Recovered,17746,1,125,0,21,29,113,281,9,0,257,73,703,249,55,59,54,561,2884,2,41,554,9510,2,1,0,0,66,29,751,151,4,561,170,3,138,47,242,0
17-Mar-21,2021-03-17,Recovered,17793,0,137,0,19,40,70,243,0,0,319,59,775,295,52,90,60,479,2815,1,2,500,9138,4,3,0,7,61,18,1274,123,1,576,158,10,157,35,272,0
18-Mar-21,2021-03-18,Recovered,20356,2,117,0,14,64,75,335,5,0,384,41,899,410,61,74,72,341,2119,4,11,500,12174,2,1,4,0,66,18,1291,152,0,569,111,2,109,61,268,0
19-Mar-21,2021-03-19,Recovered,23623,0,131,0,23,58,82,360,2,0,471,60,948,448,98,72,75,869,1965,3,19,556,14400,5,4,0,5,71,20,1339,302,2,610,142,1,123,69,290,0
20-Mar-21,2021-03-20,Recovered,22971,0,204,0,18,51,82,322,1,0,567,56,969,368,67,100,54,1030,2211,5,27,571,13588,2,6,0,0,72,24,1011,256,1,634,189,1,136,50,298,0
21-Mar-21,2021-03-21,Recovered,21205,0,263,0,12,74,83,241,2,0,613,79,989,337,83,58,48,1048,2251,1,20,663,11314,2,0,0,0,58,21,1331,199,1,668,194,0,225,32,295,0
22-Mar-21,2021-03-22,Recovered,29779,0,114,1,22,50,100,750,4,0,565,81,1110,519,68,86,69,661,1766,3,44,754,19463,0,3,0,0,82,29,1870,176,5,659,181,0,177,71,296,0
23-Mar-21,2021-03-23,Recovered,23913,3,256,0,27,46,126,604,2,0,620,58,1255,441,84,81,71,677,2172,2,11,798,13165,2,5,2,0,60,18,1426,220,9,902,216,1,181,52,320,0
24-Mar-21,2021-03-24,Recovered,26575,1,251,1,15,65,136,634,5,0,769,73,1277,379,65,92,77,995,2060,2,1,950,15098,0,5,2,1,71,17,1455,258,1,1023,228,0,185,49,334,0
25-Mar-21,2021-03-25,Recovered,32917,1,231,0,22,58,115,1020,4,0,903,66,1405,562,64,92,72,1192,1865,2,3,919,20444,2,1,0,0,72,9,1735,238,5,1027,157,1,165,121,344,0
26-Mar-21,2021-03-26,Recovered,30341,0,306,0,26,133,138,654,1,0,971,111,1422,748,128,121,81,1207,1917,11,18,1048,17019,3,4,0,0,73,13,1816,266,2,1131,204,0,247,161,361,0
27-Mar-21,2021-03-27,Recovered,28728,1,377,0,23,78,152,620,5,0,974,69,1534,761,174,138,99,1179,2084,3,11,1175,14523,5,2,1,0,89,36,2141,227,2,1241,247,2,255,67,433,0
28-Mar-21,2021-03-28,Recovered,32269,1,324,0,18,119,192,735,10,0,952,104,1605,673,157,117,76,1285,1853,9,32,1075,17874,4,1,2,1,120,76,2155,278,7,1270,278,0,367,42,457,0
29-Mar-21,2021-03-29,Recovered,36989,0,282,0,24,97,161,461,5,0,1411,101,1731,801,165,126,58,1964,1897,6,12,1349,20854,2,2,0,0,118,40,2583,267,1,1352,313,5,299,40,462,0
30-Mar-21,2021-03-30,Recovered,41242,0,480,0,23,105,178,1197,10,0,1591,136,1988,851,139,175,130,1262,1946,25,9,1279,23820,2,3,6,0,121,94,2536,304,1,1463,364,0,382,147,475,0
31-Mar-21,2021-03-31,Recovered,40423,0,456,0,32,133,179,1052,8,0,399,62,2004,809,139,131,122,1492,2039,4,2,1261,23600,4,5,0,0,161,64,2788,393,3,1527,394,0,534,118,508,0
01-Apr-21,2021-04-01,Recovered,50384,4,464,0,34,158,223,1125,6,0,1121,104,2015,964,157,114,162,1599,1835,7,8,1573,32641,7,1,2,0,121,43,2291,446,6,1634,337,13,510,125,534,0
02-Apr-21,2021-04-02,Recovered,44179,1,610,0,38,204,139,1260,6,0,2084,81,2066,1191,285,171,137,1631,2287,3,2,1482,24126,12,1,0,0,218,82,2002,499,3,1715,312,5,782,194,550,0
03-Apr-21,2021-04-03,Recovered,60059,6,787,0,32,255,245,1328,20,0,2904,151,2063,1184,308,140,161,1959,1660,9,11,1791,37821,6,0,0,0,205,137,2781,418,2,1834,331,5,750,176,579,0
04-Apr-21,2021-04-04,Recovered,52840,3,842,0,48,245,352,3076,19,0,2677,167,2024,1110,256,189,148,2060,2173,12,3,2201,27508,7,2,3,0,300,109,2955,587,3,1813,293,0,863,148,644,0
05-Apr-21,2021-04-05,Recovered,50100,11,911,0,60,349,372,1412,18,0,2936,142,2028,1501,268,241,438,1856,1866,8,8,2064,26252,9,7,5,0,215,95,2515,527,0,1842,268,10,879,323,664,0
06-Apr-21,2021-04-06,Recovered,59714,9,835,1,34,267,342,1719,28,0,2330,95,2167,1115,456,230,298,3487,1898,14,0,2203,34256,1,4,1,2,266,139,2350,851,7,1809,245,6,1176,351,722,0
07-Apr-21,2021-04-07,Recovered,59137,10,853,2,31,553,313,3819,24,0,3363,138,2217,1198,226,254,277,2794,1955,12,4,2126,30296,0,1,6,2,246,125,2959,783,1,1824,285,1,1484,88,867,0
08-Apr-21,2021-04-08,Recovered,61829,7,915,0,68,328,329,1316,12,0,3687,107,2197,969,260,246,498,2393,2205,32,3,2296,36130,3,1,3,0,228,113,2480,520,2,1869,303,3,1084,265,957,0
09-Apr-21,2021-04-09,Recovered,77263,1,1245,1,38,318,320,2613,18,0,5032,159,2280,1970,501,312,553,3220,2475,64,9,2433,45391,8,6,3,4,310,139,2518,1005,0,1890,363,8,583,327,1146,0
10-Apr-21,2021-04-10,Recovered,90328,10,1053,1,79,822,343,4983,15,0,5716,167,2525,1615,373,359,667,3350,2584,91,5,2741,53005,1,4,0,2,403,136,2385,562,2,1952,584,1,2207,317,1268,0
11-Apr-21,2021-04-11,Recovered,75380,2,1198,0,36,1053,357,5982,20,0,5158,170,2976,1896,506,330,635,2638,2358,14,3,3306,34008,3,40,1,2,459,206,3121,1015,1,2314,787,0,2769,243,1773,0
12-Apr-21,2021-04-12,Recovered,96746,10,1091,1,98,636,375,4865,19,0,7665,231,2854,2298,381,418,937,2767,2474,16,1,3117,52312,22,23,10,0,538,232,3407,1291,2,2339,565,2,3197,605,1947,0
13-Apr-21,2021-04-13,Recovered,82271,4,1483,0,52,1047,381,4682,21,0,7972,236,2748,2109,408,493,1003,6079,2959,35,9,4070,31624,11,10,1,3,523,209,2612,1251,5,3289,778,7,3474,405,2278,0
14-Apr-21,2021-04-14,Recovered,93425,24,1606,1,106,1189,417,4633,29,0,9952,245,2642,2166,252,372,1798,4364,2642,7,0,3657,39624,6,5,1,102,610,242,3173,1956,0,3464,821,22,4517,483,2297,0
15-Apr-21,2021-04-15,Recovered,117897,4,1745,6,85,755,409,11988,14,0,13014,182,3023,2743,589,487,1325,3591,2700,72,8,3970,53335,10,3,7,3,837,176,2478,2254,5,4176,897,0,4222,397,2387,0
16-Apr-21,2021-04-16,Recovered,122886,28,2194,2,113,1853,428,12240,25,0,12649,282,3387,2958,484,562,1393,4027,3792,47,11,7496,45335,7,12,5,2,952,220,3129,2791,10,4920,1198,7,6429,1080,2818,0
17-Apr-21,2021-04-17,Recovered,138209,36,2332,6,149,1804,438,9828,25,0,15414,436,3783,2944,656,852,1234,5564,3654,53,5,6497,56783,14,11,1,0,1303,198,2615,2823,4,5263,1414,11,7831,802,3426,0
18-Apr-21,2021-04-18,Recovered,143839,54,2343,3,159,3460,411,14556,50,0,20159,531,3981,3489,532,963,1551,4603,4565,84,4,7495,45654,7,41,26,8,1309,282,3141,3084,5,5925,1555,7,9041,708,4053,0
19-Apr-21,2021-04-19,Recovered,154357,12,2569,11,312,2619,429,12678,78,0,21500,428,4179,3663,593,813,1777,7098,4305,123,17,6836,52412,12,33,9,0,1503,336,3418,2408,3,6172,1878,15,10978,532,4608,0
20-Apr-21,2021-04-20,Recovered,166656,31,3116,15,279,3577,443,18746,75,0,19430,440,4339,3367,1078,716,2334,4571,3880,136,26,8937,54224,4,34,51,0,1740,253,3198,3207,4,6250,2209,16,14391,734,4805,0
21-Apr-21,2021-04-21,Recovered,179434,33,3359,16,297,4774,454,17263,101,0,24600,426,4802,3928,908,733,2331,6412,5431,20,16,9035,54985,22,25,7,4,2009,283,2727,3765,2,7071,2887,0,14198,894,5616,0
22-Apr-21,2021-04-22,Recovered,192317,33,3992,9,398,5308,482,17739,94,0,19609,461,5010,6512,689,791,2373,5624,6370,131,34,9620,62298,25,68,24,2,2165,464,3657,3618,18,7526,2251,74,16514,1744,6590,0
23-Apr-21,2021-04-23,Recovered,220545,49,4441,61,348,6067,476,15254,109,0,23572,596,5618,6334,772,1019,3205,8697,5663,159,17,10833,74045,27,38,5,1,2452,383,3294,5197,14,8078,3052,46,22566,1179,6878,0
24-Apr-21,2021-04-24,Recovered,215809,52,4421,19,619,6741,428,17029,118,0,22695,485,6479,5104,877,944,2865,9058,7067,209,33,11091,63818,13,148,32,0,3464,453,2949,4959,14,9142,2157,45,23231,1466,7584,0
25-Apr-21,2021-04-25,Recovered,218626,57,4304,28,558,7533,413,11595,106,0,21071,658,6727,6057,1161,866,3287,6982,8122,63,29,11324,61450,38,62,34,15,3464,476,5315,6649,4,11065,3307,18,25633,1748,8407,0
26-Apr-21,2021-04-26,Recovered,249009,53,4431,25,828,9228,477,17341,123,0,22055,712,7727,6211,921,1067,4018,10663,7943,315,119,11612,71736,36,114,60,3,4180,515,4438,6416,20,13625,3840,62,26719,1601,9775,0
27-Apr-21,2021-04-27,Recovered,262349,42,7055,28,955,7904,426,16931,190,0,17862,748,7803,7184,1305,1457,4247,10793,18413,293,131,11577,67752,50,90,12,16,4089,690,3774,7426,40,14043,6446,44,30398,1471,10664,0
28-Apr-21,2021-04-28,Recovered,274171,44,6433,17,1098,8818,435,15506,221,0,24130,839,8595,7618,1552,963,4362,11833,15505,137,138,14156,61181,59,138,49,32,4521,632,5272,8303,21,15114,5093,35,35903,3485,11933,0
29-Apr-21,2021-04-29,Recovered,291727,37,8188,47,1797,10926,447,16489,138,0,25615,914,9544,9535,1241,1617,4755,14142,21116,192,45,13363,68537,314,129,90,29,4679,565,5059,10964,22,15542,4009,13,25613,3129,12885,0
30-Apr-21,2021-04-30,Recovered,299198,58,8468,49,2449,11194,457,13677,325,0,25288,955,10180,9348,1734,1287,4002,14884,17500,247,56,13584,69710,74,166,44,12,5014,653,5106,10034,19,16007,5926,50,32494,4215,13932,0
01-May-21,2021-05-01,Recovered,308688,72,11579,56,2229,10905,472,13532,280,0,27421,1310,10582,8509,1224,1801,5433,18341,15493,166,41,14562,61326,79,192,0,44,5634,623,4448,11676,41,17164,6542,67,38826,3644,14374,0
02-May-21,2021-05-02,Recovered,300004,25,11411,83,2831,11694,483,12358,260,0,24444,1255,11146,10423,1614,1453,4541,21148,16296,193,275,13890,51356,80,154,120,27,6527,987,5244,11262,68,17576,5567,41,36650,2935,15587,0
03-May-21,2021-05-03,Recovered,318910,52,10227,90,2534,13603,528,14398,226,0,20293,1425,11999,13293,1531,1536,5614,20901,19519,149,109,13408,59500,107,177,66,30,6488,790,6016,11949,100,18016,6206,62,38687,3344,15937,0
04-May-21,2021-05-04,Recovered,337699,29,12207,138,2851,11926,542,12093,229,0,18788,1870,12121,11525,1992,1878,5811,24714,26148,151,210,11249,65934,111,204,56,32,6164,886,6115,14146,22,19112,7432,87,38683,5696,16547,0
05-May-21,2021-05-05,Recovered,330718,49,11128,76,2916,11726,610,10152,228,0,19209,2192,12995,10640,1480,2338,5804,26841,23106,131,160,9643,57006,121,147,137,33,6176,933,6701,17022,89,20062,8126,59,40852,4757,17073,0
06-May-21,2021-05-06,Recovered,328349,30,10141,140,2976,13364,693,11600,136,0,20028,2023,13021,12246,2046,2836,5740,18943,27152,160,134,12965,63842,33,129,46,38,6854,779,5126,16044,50,21546,6551,75,28902,4548,17412,0
07-May-21,2021-05-07,Recovered,327675,72,12749,132,3262,13489,797,13624,210,0,19085,2175,13085,13584,2376,2752,5293,28623,26662,145,118,4815,37386,83,176,108,112,8401,1079,4976,16930,123,22381,17183,149,33117,4643,17780,0
08-May-21,2021-05-08,Recovered,386395,26,19272,135,3053,14962,861,12198,172,0,20160,3025,14737,14366,3013,2500,5953,34881,27456,143,215,4445,82266,85,152,124,19,7664,1177,6647,17667,65,23110,7994,117,34721,4771,18243,0
09-May-21,2021-05-09,Recovered,353777,32,18832,188,4045,13364,879,13243,222,0,14738,3078,14770,12639,2459,2423,6461,31796,29318,105,148,4538,60226,135,179,172,128,8541,1158,5850,16880,116,23515,7646,132,34636,2731,18454,0
10-May-21,2021-05-10,Recovered,355930,37,16167,179,4231,15800,714,13138,193,0,13306,2367,14931,16192,2355,2855,6962,32188,31209,106,124,7324,61607,87,241,165,47,9706,1108,6894,13499,139,20904,7754,130,29709,4887,18675,0
11-May-21,2021-05-11,Recovered,355398,24,14502,232,4409,13852,805,12786,204,0,13583,2475,15198,15728,3099,3537,7631,22584,32978,130,104,9517,71966,195,206,82,45,7564,1359,7324,13198,34,19182,7430,150,29358,4933,18994,0
12-May-21,2021-05-12,Recovered,352005,26,19095,108,3880,12265,859,9035,161,0,14071,2840,15264,14264,2187,3603,8331,34752,34600,147,87,10324,58805,358,314,118,98,8547,1247,4971,12840,93,19508,5695,137,27139,7005,19231,0
13-May-21,2021-05-13,Recovered,344676,38,18638,180,4219,11008,837,12274,132,0,15189,2266,15269,16041,3817,2995,6882,34057,33733,106,117,10157,54535,253,228,85,91,8665,912,8237,12929,142,19287,6876,127,19425,5748,19181,0
14-May-21,2021-05-14,Recovered,353200,12,19177,223,4168,14131,925,10908,189,0,14140,2960,15365,14577,3375,3814,7112,35879,31319,231,102,11671,53249,381,327,206,66,9329,1088,8446,13270,169,20037,6361,200,26179,4483,19131,0
15-May-21,2021-05-15,Recovered,362547,42,18739,199,3254,14340,963,13098,189,0,11592,3512,15076,12593,4138,4140,6762,34425,29442,180,95,11973,59073,403,215,87,53,10781,1774,8125,17481,201,20905,6026,250,28404,4806,19211,0
16-May-21,2021-05-16,Recovered,378526,16,21101,168,4225,14202,857,11552,150,0,9706,3793,14483,14856,4974,3934,7119,36475,34296,122,146,12345,59318,399,354,189,108,12077,1491,9059,24440,252,21317,5892,126,24837,5034,19113,0
17-May-21,2021-05-17,Recovered,422391,46,17334,214,4737,11216,876,13865,90,0,10918,4008,12342,14279,3760,4042,5463,34635,99651,134,129,11513,48211,455,237,245,104,11821,1701,8552,29459,224,20486,5559,292,23045,3647,19101,0
18-May-21,2021-05-18,Recovered,389758,30,21274,302,4311,11174,867,12098,99,0,9403,3120,9557,14897,4565,3823,4859,58395,45926,156,151,11358,52898,337,470,162,192,10242,1670,8174,25160,94,21362,5186,269,21108,7019,19050,0
19-May-21,2021-05-19,Recovered,369005,26,24819,148,4057,12043,870,10048,101,0,9427,2160,9001,11821,3091,4338,4528,49951,48413,127,59,10337,51457,347,411,177,215,10036,1555,7872,16039,222,23863,4976,317,19669,7333,19151,0
20-May-21,2021-05-20,Recovered,357173,16,23098,214,3071,9977,891,9501,55,0,7831,3694,8308,14734,4257,4042,4326,52257,44369,106,97,9746,47371,546,465,136,218,9870,1304,8736,16705,216,25368,4826,316,13590,8006,18910,0
21-May-21,2021-05-21,Recovered,357625,16,20811,206,4987,10151,790,9867,95,0,7288,3075,8783,13486,4535,4466,4117,52581,41032,110,177,9405,44493,1247,419,114,225,10881,2017,8652,18264,261,24478,4801,379,17668,8731,19017,0
22-May-21,2021-05-22,Recovered,355138,24,18336,291,4659,8676,790,10131,72,0,6453,2693,8445,11327,5021,4117,3929,61766,45400,211,143,9327,40294,652,509,215,214,10601,2011,7363,15464,267,25776,4723,332,17540,8164,19202,0
23-May-21,2021-05-23,Recovered,302253,32,20109,260,5785,8111,741,7980,62,0,5158,2545,8734,9480,4059,4956,4375,35573,37316,122,141,7587,29177,609,553,103,137,11627,1903,8527,16520,198,25196,4693,196,14086,6173,19429,0
24-May-21,2021-05-24,Recovered,326737,22,18373,248,5252,5500,684,8985,46,0,4375,2362,9305,8359,3686,3999,3291,57333,36039,184,124,6989,42320,611,679,180,137,11614,1915,6803,16654,224,27026,4305,474,11918,7051,19670,0
25-May-21,2021-05-25,Recovered,295264,49,20917,231,4783,6015,618,7893,51,0,4251,2082,9676,6720,3067,3623,3155,38224,33397,179,104,7373,36176,468,755,141,161,11769,1571,6451,15635,87,28745,4298,427,10441,6674,19057,0
26-May-21,2021-05-26,Recovered,283054,29,24105,190,6266,6641,706,5767,53,0,3952,1363,10007,5476,2196,4023,2403,40738,35525,130,190,7479,23065,379,752,132,131,10635,1927,6397,13192,242,29717,3816,965,10540,4854,19071,0
27-May-21,2021-05-27,Recovered,271002,18,21385,254,4784,5015,637,6815,27,0,3725,1557,9302,5679,3409,4352,1778,31459,30539,145,180,6845,34370,576,597,195,195,11551,1486,5995,10396,224,30063,3961,1066,6995,6306,19121,0
28-May-21,2021-05-28,Recovered,285332,39,20746,333,5760,5362,526,5261,339,0,2799,1396,7965,5025,3150,3637,1982,52252,26270,172,268,5796,31671,579,941,156,134,11954,1779,6797,11177,227,31255,3982,1033,8145,7028,19396,0
29-May-21,2021-05-29,Recovered,264483,30,20392,394,3905,5168,450,6391,32,0,2380,1206,7109,3752,2738,4334,1647,42443,28100,141,218,4995,31964,564,890,220,156,11513,1718,5698,8108,231,31759,3837,878,7902,4446,18774,0
30-May-21,2021-05-30,Recovered,237664,23,21133,306,5690,4130,509,5271,29,0,1803,1663,5146,3370,2869,3805,1724,28053,29013,96,137,5059,22532,563,974,98,109,11881,1895,5371,9636,130,32982,3660,722,6713,1927,18642,0
31-May-21,2021-05-31,Recovered,255125,36,19845,350,5037,3196,483,5651,68,0,1622,1825,4721,3671,2167,4070,1816,44473,28525,105,483,5023,33000,546,977,253,215,10405,1629,4904,8000,83,31223,3464,873,5491,3039,17856,0
01-Jun-21,2021-06-01,Recovered,231397,26,18257,352,4992,3100,389,4471,46,0,1423,1777,4869,3453,2097,3682,1449,29271,24117,120,322,4120,35949,629,760,133,373,11095,1403,5039,6114,334,31673,3308,845,5625,2062,17722,0
02-Jun-21,2021-06-02,Recovered,211890,36,15612,329,4389,2772,361,3244,62,0,1287,1711,4098,2705,1292,3391,1272,21199,29708,140,266,4113,29270,622,711,147,94,10594,1393,4426,6038,136,32263,2242,864,4939,2778,17386,0
03-Jun-21,2021-06-03,Recovered,206722,39,16223,337,4790,2238,226,3854,34,0,1058,1695,3018,2889,1891,2694,775,24036,26569,137,256,3746,25617,783,594,108,284,10434,950,4512,6456,205,32221,3043,458,4260,3354,16938,0
04-Jun-21,2021-06-04,Recovered,197763,32,15469,415,4263,2090,215,3838,47,0,1161,1160,3398,2456,2030,2731,1170,22316,25860,272,234,2045,20852,592,808,214,148,11347,1215,4314,4370,262,33646,3821,763,3646,4006,16557,0
05-Jun-21,2021-06-05,Recovered,189374,24,15958,402,3099,1667,175,3408,41,0,1683,1433,3004,1744,1102,2615,1098,25346,24003,254,143,2225,21776,740,801,335,177,7616,1312,3619,3364,283,32472,3762,670,4346,2531,16146,0
06-Jun-21,2021-06-06,Recovered,174156,18,13568,381,4076,1799,162,2589,25,0,1189,1449,2915,1483,1462,3099,838,25659,21429,131,225,1934,14433,646,690,194,160,7358,1138,3790,3854,247,33161,3614,532,2446,1580,15882,0
07-Jun-21,2021-06-07,Recovered,182866,18,13702,513,4613,1196,139,3449,11,0,876,1095,2613,1674,1444,4178,726,27299,22263,139,195,1782,21081,783,689,208,169,8429,1196,3350,3429,384,31360,3527,789,2860,2335,14352,0
08-Jun-21,2021-06-08,Recovered,162356,23,14641,438,3419,1010,121,2707,34,0,521,952,2122,1090,1155,2880,803,23449,20019,142,53,1376,16577,579,773,216,153,8836,938,2642,2617,214,31045,2982,595,2227,2717,12290,0
09-Jun-21,2021-06-09,Recovered,149022,17,12292,279,4355,-2837,118,2298,39,0,752,547,1675,940,839,3046,615,20246,20237,71,231,1329,16379,602,507,122,965,8032,932,2521,2282,371,31253,1801,861,1705,3088,10512,0
10-Jun-21,2021-06-10,Recovered,135329,21,12981,302,5123,985,132,1858,15,0,560,584,1505,1221,862,2363,557,15721,17994,160,137,1132,11449,668,427,213,117,8299,646,2337,2268,113,32049,2524,363,1231,3242,5170,0
11-Jun-21,2021-06-11,Recovered,122685,11,11135,288,5241,1099,84,2069,20,0,504,819,1526,1036,957,1885,584,14973,15355,88,104,1240,8104,1105,526,254,209,8516,967,2071,1475,277,29243,2493,850,1642,1614,4321,0
12-Jun-21,2021-06-12,Recovered,132664,12,11577,380,5600,1062,79,1652,15,0,497,601,1278,944,831,2153,493,21614,18172,88,101,985,14910,751,610,187,235,7578,844,2135,975,292,27463,2384,565,1757,695,3149,0
13-Jun-21,2021-06-13,Recovered,119574,29,12492,434,5403,868,71,1858,17,0,376,581,1063,821,855,1965,723,18646,17856,105,72,780,7504,726,547,203,204,7733,809,1980,1260,387,25895,2261,703,1221,629,2497,0
14-Jun-21,2021-06-14,Recovered,117376,9,10114,356,4299,851,61,1600,15,0,355,720,1106,812,664,2139,483,15409,16743,135,82,516,14732,499,487,131,405,8182,686,1650,1231,281,25561,2175,610,1116,990,2171,0
15-Jun-21,2021-06-15,Recovered,107776,15,10567,326,2906,813,58,1544,14,0,364,548,1006,564,691,1830,596,14785,13536,57,96,528,15176,476,542,312,322,6799,629,1691,1006,272,23207,2070,743,1104,515,2068,0
16-Jun-21,2021-06-16,Recovered,103900,30,10228,289,4881,730,63,1152,4,0,516,428,935,334,524,1649,587,17913,15689,47,79,463,10567,408,453,223,374,5579,597,1383,928,420,21058,1436,596,927,398,2012,0
17-Jun-21,2021-06-17,Recovered,88500,25,7728,389,4949,568,96,1027,6,0,343,465,770,546,585,1426,443,10685,13614,77,86,404,5890,458,329,216,398,6240,480,1255,895,145,22720,1933,246,685,345,2033,0
18-Jun-21,2021-06-18,Recovered,97854,24,8486,322,4835,594,47,1122,9,0,260,534,776,460,577,1171,274,15290,12147,75,66,339,14347,447,431,228,362,6252,557,1229,620,166,19860,1897,713,774,451,2112,0
19-Jun-21,2021-06-19,Recovered,87608,34,8014,229,5141,494,78,1001,9,0,201,419,874,400,432,1197,305,11832,13145,113,39,365,10373,294,585,271,171,5281,621,1315,518,299,18232,1813,595,592,217,2109,0
20-Jun-21,2021-06-20,Recovered,78189,15,7772,244,3559,494,70,681,6,0,398,406,651,357,399,1354,181,8456,12459,90,39,285,9101,444,542,261,143,5082,479,1173,512,139,17043,1798,661,561,206,2128,0
21-Jun-21,2021-06-21,Recovered,82031,14,7504,270,3699,410,56,1116,10,0,173,413,619,287,490,1224,228,8404,13596,31,27,304,13758,660,655,277,166,4587,428,1271,533,273,15281,1707,646,478,323,2113,0
22-Jun-21,2021-06-22,Recovered,68697,4,8376,279,2482,468,56,1032,2,0,467,438,612,263,316,999,180,8111,11730,38,34,318,9043,649,341,233,146,4159,433,880,437,152,11144,1771,449,397,221,2037,0
23-Jun-21,2021-06-23,Recovered,69187,15,7324,233,3802,398,63,813,4,0,702,390,487,195,234,839,190,6455,13683,32,31,275,11032,543,434,196,277,4052,415,801,364,171,10432,1280,554,302,152,2017,0
24-Jun-21,2021-06-24,Recovered,64369,4,6464,298,3604,355,42,605,4,0,131,258,507,253,322,682,252,9768,11469,46,60,255,9371,655,298,220,155,3486,276,715,306,198,9046,1511,243,308,250,1952,0
25-Jun-21,2021-06-25,Recovered,64819,31,6313,305,3977,365,45,710,9,0,198,277,431,185,318,871,172,6524,11056,38,39,198,10138,4083,354,238,127,3644,363,768,277,155,8132,1556,399,320,228,1975,0
26-Jun-21,2021-06-26,Recovered,57866,20,5773,262,3499,335,44,526,9,0,158,293,352,227,249,864,166,6126,11124,33,42,204,8752,534,499,309,106,3682,421,740,170,213,7661,1489,390,328,272,1994,0
27-Jun-21,2021-06-27,Recovered,58563,1,5570,216,3261,292,37,364,5,0,285,301,305,217,244,745,163,7699,12351,23,24,129,8562,509,570,177,73,3578,331,641,264,203,7159,1492,459,169,122,2022,0
28-Jun-21,2021-06-28,Recovered,57016,20,4714,213,3394,330,30,787,16,0,72,326,315,172,207,549,115,5933,11529,31,34,138,10812,608,508,255,175,3385,336,614,210,178,6553,1417,466,261,280,2033,0
29-Jun-21,2021-06-29,Recovered,60789,10,5757,233,1996,330,41,676,7,0,119,286,326,160,208,493,149,14724,10283,53,16,86,8623,488,489,217,108,3520,327,485,147,103,6013,1362,439,254,237,2024,0
30-Jun-21,2021-06-30,Recovered,61813,12,5498,207,3053,331,23,352,3,0,240,201,304,131,169,562,120,12763,11808,27,23,78,10353,494,392,676,165,3233,254,452,191,260,5537,1006,380,292,243,1980,0
01-Jul-21,2021-07-01,Recovered,59054,0,3963,286,3329,224,22,581,2,0,111,221,300,127,149,573,156,14302,11564,34,55,65,8634,578,250,357,82,3457,227,443,142,36,5044,1197,150,260,244,1889,0
02-Jul-21,2021-07-02,Recovered,57497,17,4284,223,2902,202,15,467,4,0,407,285,228,148,214,437,111,14337,10243,32,48,54,8385,603,365,354,116,3265,276,390,159,156,4952,1175,467,228,108,1840,0
03-Jul-21,2021-07-03,Recovered,52270,5,4346,272,2524,284,16,581,3,0,106,207,190,98,243,497,116,7751,12515,11,43,61,8395,520,522,355,94,3158,271,368,138,182,4724,1114,350,204,187,1819,0
04-Jul-21,2021-07-04,Recovered,42342,3,3692,263,2775,211,16,211,4,0,111,202,128,87,166,426,198,4775,11551,21,20,50,3378,602,632,407,86,3358,272,358,147,133,4382,1088,363,305,144,1777,0
05-Jul-21,2021-07-05,Recovered,51933,6,3435,267,2521,202,38,443,3,0,132,281,194,117,165,461,93,5631,11346,19,32,39,13027,609,448,365,81,3326,262,328,140,324,4029,1061,366,195,250,1697,0
06-Jul-21,2021-07-06,Recovered,47054,4,3748,291,1745,221,22,533,4,0,154,230,208,94,180,421,108,4992,10751,24,34,44,10548,592,497,357,113,3258,219,280,126,151,3855,1028,283,218,101,1620,0
